Transaction_ID,Date,Region,Drug_Name,Hospital_Name,Units_Ordered,Price_Per_Unit,Total_Revenue
TXN107902,2025-12-05,South,OncoShield 10mg,Fortis Healthcare 1,77,450,34650
TXN109410,2025-12-05,West,OncoShield 10mg,Max Super Speciality 2,132,450,59400
TXN106191,2025-12-05,East,OncoShield 10mg,Apollo Medical Center 1,104,450,46800
TXN103585,2025-12-05,East,OncoShield 10mg,Apollo Medical Center 1,58,450,26100
TXN106681,2025-12-05,West,OncoShield 10mg,Fortis Healthcare 5,37,450,16650
TXN101287,2025-12-05,North,GlycaCure 50mg,Fortis Healthcare 1,48,120,5760
TXN103358,2025-12-05,North,OncoShield 10mg,Fortis Healthcare 4,109,450,49050
TXN104120,2025-12-05,South,GlycaCure 50mg,Max Super Speciality 3,95,250,23750
TXN105915,2025-12-05,West,GlycaCure 50mg,Fortis Healthcare 3,120,120,14400
TXN105587,2025-12-05,North,OncoShield 10mg,Apollo Medical Center 3,149,450,67050
TXN102743,2025-12-05,East,OncoShield 10mg,Max Super Speciality 4,70,450,31500
TXN107276,2025-12-05,South,OncoShield 10mg,Apollo Medical Center 3,32,450,14400
TXN100032,2025-12-05,South,GlycaCure 50mg,Fortis Healthcare 3,149,120,17880
TXN105080,2025-12-05,West,OncoShield 10mg,Max Super Speciality 5,107,450,48150
TXN101649,2025-12-05,East,OncoShield 10mg,Max Super Speciality 2,57,450,25650
TXN108304,2025-12-05,South,GlycaCure 50mg,Max Super Speciality 1,127,250,31750
TXN102722,2025-12-05,North,OncoShield 10mg,Max Super Speciality 3,105,450,47250
TXN108263,2025-12-05,East,GlycaCure 50mg,Apollo Medical Center 2,81,120,9720
TXN102257,2025-12-05,North,GlycaCure 50mg,Apollo Medical Center 5,89,250,22250
TXN101679,2025-12-05,West,GlycaCure 50mg,Max Super Speciality 4,25,120,3000
TXN104074,2025-12-05,North,OncoShield 10mg,Fortis Healthcare 4,148,450,66600
TXN105898,2025-12-05,East,OncoShield 10mg,Apollo Medical Center 3,138,450,62100
TXN100089,2025-12-05,East,GlycaCure 50mg,Apollo Medical Center 2,58,250,14500
TXN108715,2025-12-05,North,GlycaCure 50mg,Fortis Healthcare 3,15,120,1800
TXN106416,2025-12-06,North,GlycaCure 50mg,Fortis Healthcare 4,64,250,16000
TXN101210,2025-12-06,South,OncoShield 10mg,Fortis Healthcare 1,11,450,4950
TXN105685,2025-12-06,Central,GlycaCure 50mg,Apollo Medical Center 4,149,120,17880
TXN104100,2025-12-06,West,OncoShield 10mg,Fortis Healthcare 5,83,450,37350
TXN106696,2025-12-06,North,OncoShield 10mg,Apollo Medical Center 2,93,450,41850
TXN103543,2025-12-06,Central,GlycaCure 50mg,Max Super Speciality 5,52,120,6240
TXN107914,2025-12-06,North,GlycaCure 50mg,Fortis Healthcare 1,140,120,16800
TXN108824,2025-12-06,North,OncoShield 10mg,Apollo Medical Center 5,18,450,8100
TXN103238,2025-12-06,West,OncoShield 10mg,Max Super Speciality 1,147,450,66150
TXN106599,2025-12-06,South,OncoShield 10mg,Fortis Healthcare 5,134,450,60300
TXN106033,2025-12-06,West,OncoShield 10mg,Max Super Speciality 5,148,450,66600
TXN105152,2025-12-06,East,OncoShield 10mg,Fortis Healthcare 3,104,450,46800
TXN107904,2025-12-06,South,OncoShield 10mg,Fortis Healthcare 3,117,450,52650
TXN103025,2025-12-06,West,OncoShield 10mg,Apollo Medical Center 3,136,450,61200
TXN107845,2025-12-06,West,GlycaCure 50mg,Max Super Speciality 4,144,120,17280
TXN107162,2025-12-06,North,OncoShield 10mg,Fortis Healthcare 1,127,450,57150
TXN107313,2025-12-06,South,GlycaCure 50mg,Apollo Medical Center 3,73,250,18250
TXN104228,2025-12-06,South,OncoShield 10mg,Max Super Speciality 1,99,450,44550
TXN108583,2025-12-06,Central,GlycaCure 50mg,Max Super Speciality 3,97,250,24250
TXN109141,2025-12-06,West,GlycaCure 50mg,Max Super Speciality 5,140,250,35000
TXN100005,2025-12-06,West,OncoShield 10mg,Max Super Speciality 3,39,450,17550
TXN104883,2025-12-06,East,OncoShield 10mg,Max Super Speciality 4,143,450,64350
TXN106522,2025-12-06,West,OncoShield 10mg,Max Super Speciality 2,89,450,40050
TXN106982,2025-12-06,East,GlycaCure 50mg,Max Super Speciality 1,132,250,33000
TXN102654,2025-12-06,Central,GlycaCure 50mg,Apollo Medical Center 5,145,250,36250
TXN100456,2025-12-06,Central,OncoShield 10mg,Max Super Speciality 4,146,450,65700
TXN104143,2025-12-07,South,OncoShield 10mg,Fortis Healthcare 1,38,450,17100
TXN105393,2025-12-07,West,OncoShield 10mg,Apollo Medical Center 2,138,450,62100
TXN103042,2025-12-07,West,GlycaCure 50mg,Max Super Speciality 4,130,250,32500
TXN108911,2025-12-07,South,OncoShield 10mg,Apollo Medical Center 3,117,450,52650
TXN101363,2025-12-07,North,OncoShield 10mg,Apollo Medical Center 4,139,450,62550
TXN100079,2025-12-07,West,GlycaCure 50mg,Max Super Speciality 4,134,120,16080
TXN103241,2025-12-07,North,GlycaCure 50mg,Max Super Speciality 3,111,250,27750
TXN105024,2025-12-07,North,GlycaCure 50mg,Fortis Healthcare 4,103,250,25750
TXN100650,2025-12-07,North,GlycaCure 50mg,Max Super Speciality 4,42,250,10500
TXN108804,2025-12-07,Central,GlycaCure 50mg,Max Super Speciality 3,70,120,8400
TXN102358,2025-12-07,South,GlycaCure 50mg,Max Super Speciality 5,138,120,16560
TXN102444,2025-12-07,North,GlycaCure 50mg,Max Super Speciality 3,35,250,8750
TXN103106,2025-12-07,South,OncoShield 10mg,Fortis Healthcare 1,53,450,23850
TXN105856,2025-12-07,West,OncoShield 10mg,Apollo Medical Center 4,105,450,47250
TXN106199,2025-12-07,East,OncoShield 10mg,Fortis Healthcare 1,26,450,11700
TXN100034,2025-12-07,Central,OncoShield 10mg,Fortis Healthcare 4,20,450,9000
TXN100398,2025-12-07,South,GlycaCure 50mg,Fortis Healthcare 5,136,250,34000
TXN109904,2025-12-07,East,OncoShield 10mg,Max Super Speciality 5,136,450,61200
TXN106354,2025-12-07,North,OncoShield 10mg,Max Super Speciality 4,79,450,35550
TXN108300,2025-12-07,East,OncoShield 10mg,Apollo Medical Center 2,79,450,35550
TXN109801,2025-12-07,West,GlycaCure 50mg,Max Super Speciality 3,21,120,2520
TXN106101,2025-12-07,West,GlycaCure 50mg,Fortis Healthcare 2,40,120,4800
TXN100173,2025-12-07,West,OncoShield 10mg,Max Super Speciality 2,52,450,23400
TXN109999,2025-12-07,East,GlycaCure 50mg,Max Super Speciality 1,128,250,32000
TXN106594,2025-12-07,West,GlycaCure 50mg,Apollo Medical Center 3,37,120,4440
TXN105203,2025-12-07,East,OncoShield 10mg,Fortis Healthcare 1,18,450,8100
TXN102585,2025-12-07,South,GlycaCure 50mg,Max Super Speciality 4,103,120,12360
TXN109165,2025-12-07,East,GlycaCure 50mg,Apollo Medical Center 2,68,250,17000
TXN100549,2025-12-07,North,OncoShield 10mg,Fortis Healthcare 3,102,450,45900
TXN109228,2025-12-07,Central,GlycaCure 50mg,Fortis Healthcare 3,79,250,19750
TXN105461,2025-12-07,North,OncoShield 10mg,Apollo Medical Center 4,143,450,64350
TXN105121,2025-12-07,South,GlycaCure 50mg,Apollo Medical Center 5,114,250,28500
TXN105197,2025-12-07,West,GlycaCure 50mg,Max Super Speciality 1,19,120,2280
TXN108700,2025-12-08,North,GlycaCure 50mg,Fortis Healthcare 2,16,250,4000
TXN105384,2025-12-08,North,GlycaCure 50mg,Apollo Medical Center 5,119,120,14280
TXN102494,2025-12-08,North,OncoShield 10mg,Max Super Speciality 4,93,450,41850
TXN100346,2025-12-08,North,OncoShield 10mg,Apollo Medical Center 5,115,450,51750
TXN104180,2025-12-08,North,GlycaCure 50mg,Fortis Healthcare 5,101,250,25250
TXN107552,2025-12-08,North,OncoShield 10mg,Fortis Healthcare 4,69,450,31050
TXN106421,2025-12-08,Central,GlycaCure 50mg,Max Super Speciality 5,71,250,17750
TXN109342,2025-12-08,Central,GlycaCure 50mg,Max Super Speciality 3,137,250,34250
TXN108847,2025-12-08,West,GlycaCure 50mg,Fortis Healthcare 4,95,120,11400
TXN103662,2025-12-08,West,OncoShield 10mg,Fortis Healthcare 4,27,450,12150
TXN103081,2025-12-08,North,GlycaCure 50mg,Max Super Speciality 1,32,120,3840
TXN104870,2025-12-08,Central,GlycaCure 50mg,Fortis Healthcare 1,49,120,5880
TXN100068,2025-12-08,West,OncoShield 10mg,Max Super Speciality 5,116,450,52200
TXN102464,2025-12-08,North,OncoShield 10mg,Max Super Speciality 1,52,450,23400
TXN101647,2025-12-08,Central,GlycaCure 50mg,Fortis Healthcare 5,104,120,12480
TXN107895,2025-12-08,West,OncoShield 10mg,Apollo Medical Center 4,14,450,6300
TXN102658,2025-12-08,South,OncoShield 10mg,Apollo Medical Center 5,35,450,15750
TXN109979,2025-12-08,Central,OncoShield 10mg,Max Super Speciality 2,137,450,61650
TXN109160,2025-12-08,North,GlycaCure 50mg,Apollo Medical Center 5,25,120,3000
TXN106392,2025-12-08,South,OncoShield 10mg,Fortis Healthcare 5,35,450,15750
TXN108649,2025-12-08,West,GlycaCure 50mg,Fortis Healthcare 4,13,250,3250
TXN106870,2025-12-08,West,OncoShield 10mg,Apollo Medical Center 5,78,450,35100
TXN105596,2025-12-08,Central,OncoShield 10mg,Fortis Healthcare 2,133,450,59850
TXN100651,2025-12-08,South,OncoShield 10mg,Fortis Healthcare 5,37,450,16650
TXN103075,2025-12-08,West,GlycaCure 50mg,Apollo Medical Center 5,94,250,23500
TXN109576,2025-12-08,East,GlycaCure 50mg,Max Super Speciality 1,60,250,15000
TXN105092,2025-12-08,West,OncoShield 10mg,Apollo Medical Center 3,107,450,48150
TXN103593,2025-12-08,South,GlycaCure 50mg,Apollo Medical Center 1,31,120,3720
TXN106501,2025-12-08,West,GlycaCure 50mg,Max Super Speciality 3,53,120,6360
TXN106542,2025-12-08,South,OncoShield 10mg,Apollo Medical Center 4,69,450,31050
TXN101698,2025-12-09,West,OncoShield 10mg,Max Super Speciality 2,92,450,41400
TXN105025,2025-12-09,North,OncoShield 10mg,Max Super Speciality 2,136,450,61200
TXN104213,2025-12-09,West,OncoShield 10mg,Max Super Speciality 1,139,450,62550
TXN103249,2025-12-09,West,GlycaCure 50mg,Apollo Medical Center 4,112,120,13440
TXN102515,2025-12-09,West,GlycaCure 50mg,Apollo Medical Center 1,15,250,3750
TXN105333,2025-12-09,East,GlycaCure 50mg,Max Super Speciality 4,26,120,3120
TXN108420,2025-12-09,North,GlycaCure 50mg,Max Super Speciality 4,118,120,14160
TXN102927,2025-12-09,East,OncoShield 10mg,Fortis Healthcare 3,117,450,52650
TXN102080,2025-12-09,South,GlycaCure 50mg,Max Super Speciality 3,12,120,1440
TXN105215,2025-12-09,South,OncoShield 10mg,Fortis Healthcare 1,42,450,18900
TXN109530,2025-12-09,Central,OncoShield 10mg,Apollo Medical Center 4,114,450,51300
TXN108383,2025-12-09,North,GlycaCure 50mg,Apollo Medical Center 4,123,250,30750
TXN105342,2025-12-09,West,GlycaCure 50mg,Fortis Healthcare 2,44,120,5280
TXN107054,2025-12-09,East,OncoShield 10mg,Fortis Healthcare 2,125,450,56250
TXN106820,2025-12-09,West,GlycaCure 50mg,Apollo Medical Center 5,68,250,17000
TXN102809,2025-12-09,Central,OncoShield 10mg,Apollo Medical Center 4,53,450,23850
TXN100787,2025-12-09,East,OncoShield 10mg,Apollo Medical Center 1,60,450,27000
TXN100021,2025-12-09,North,OncoShield 10mg,Fortis Healthcare 1,59,450,26550
TXN100701,2025-12-09,West,GlycaCure 50mg,Max Super Speciality 2,138,250,34500
TXN100541,2025-12-09,East,OncoShield 10mg,Max Super Speciality 3,74,450,33300
TXN100327,2025-12-09,North,OncoShield 10mg,Max Super Speciality 2,85,450,38250
TXN108992,2025-12-09,Central,GlycaCure 50mg,Fortis Healthcare 2,82,120,9840
TXN107078,2025-12-09,East,GlycaCure 50mg,Fortis Healthcare 2,44,250,11000
TXN102755,2025-12-09,West,GlycaCure 50mg,Max Super Speciality 5,18,120,2160
TXN106471,2025-12-09,West,OncoShield 10mg,Fortis Healthcare 1,25,450,11250
TXN103516,2025-12-09,South,GlycaCure 50mg,Max Super Speciality 5,114,120,13680
TXN101707,2025-12-09,South,GlycaCure 50mg,Apollo Medical Center 5,97,120,11640
TXN109117,2025-12-09,South,OncoShield 10mg,Fortis Healthcare 4,144,450,64800
TXN106612,2025-12-09,East,OncoShield 10mg,Max Super Speciality 1,143,450,64350
TXN100904,2025-12-09,West,OncoShield 10mg,Max Super Speciality 5,36,450,16200
TXN104722,2025-12-09,South,GlycaCure 50mg,Fortis Healthcare 2,137,120,16440
TXN106776,2025-12-09,North,GlycaCure 50mg,Fortis Healthcare 2,139,250,34750
TXN103268,2025-12-09,South,OncoShield 10mg,Max Super Speciality 2,106,450,47700
TXN100457,2025-12-09,East,OncoShield 10mg,Max Super Speciality 3,27,450,12150
TXN104998,2025-12-09,West,GlycaCure 50mg,Fortis Healthcare 1,39,120,4680
TXN102055,2025-12-10,West,GlycaCure 50mg,Max Super Speciality 5,74,250,18500
TXN107887,2025-12-10,West,GlycaCure 50mg,Fortis Healthcare 5,29,250,7250
TXN108051,2025-12-10,South,GlycaCure 50mg,Fortis Healthcare 4,126,250,31500
TXN109762,2025-12-10,South,GlycaCure 50mg,Fortis Healthcare 3,128,250,32000
TXN104900,2025-12-10,West,OncoShield 10mg,Max Super Speciality 3,39,450,17550
TXN109931,2025-12-10,Central,GlycaCure 50mg,Fortis Healthcare 1,36,120,4320
TXN109274,2025-12-10,North,GlycaCure 50mg,Fortis Healthcare 1,73,250,18250
TXN107529,2025-12-10,North,OncoShield 10mg,Max Super Speciality 5,96,450,43200
TXN109385,2025-12-10,North,OncoShield 10mg,Max Super Speciality 5,93,450,41850
TXN105885,2025-12-10,South,OncoShield 10mg,Apollo Medical Center 4,119,450,53550
TXN107476,2025-12-10,East,OncoShield 10mg,Fortis Healthcare 3,116,450,52200
TXN104059,2025-12-10,South,OncoShield 10mg,Apollo Medical Center 3,70,450,31500
TXN106248,2025-12-10,Central,OncoShield 10mg,Apollo Medical Center 2,131,450,58950
TXN105519,2025-12-10,Central,GlycaCure 50mg,Fortis Healthcare 3,129,250,32250
TXN101525,2025-12-10,East,OncoShield 10mg,Apollo Medical Center 2,22,450,9900
TXN109978,2025-12-10,Central,GlycaCure 50mg,Max Super Speciality 1,146,250,36500
TXN106713,2025-12-10,Central,GlycaCure 50mg,Fortis Healthcare 5,101,120,12120
TXN104235,2025-12-10,Central,OncoShield 10mg,Apollo Medical Center 1,19,450,8550
TXN101701,2025-12-10,North,OncoShield 10mg,Max Super Speciality 1,20,450,9000
TXN101370,2025-12-10,South,OncoShield 10mg,Max Super Speciality 2,56,450,25200
TXN103383,2025-12-10,West,OncoShield 10mg,Max Super Speciality 3,132,450,59400
TXN104621,2025-12-10,East,GlycaCure 50mg,Max Super Speciality 2,95,120,11400
TXN101831,2025-12-11,North,GlycaCure 50mg,Max Super Speciality 1,23,250,5750
TXN104186,2025-12-11,East,GlycaCure 50mg,Apollo Medical Center 1,132,250,33000
TXN107641,2025-12-11,West,OncoShield 10mg,Fortis Healthcare 3,109,450,49050
TXN105783,2025-12-11,South,GlycaCure 50mg,Apollo Medical Center 1,40,120,4800
TXN109260,2025-12-11,South,OncoShield 10mg,Apollo Medical Center 5,56,450,25200
TXN101231,2025-12-11,Central,GlycaCure 50mg,Fortis Healthcare 5,84,250,21000
TXN109467,2025-12-11,West,OncoShield 10mg,Fortis Healthcare 2,119,450,53550
TXN103558,2025-12-11,Central,OncoShield 10mg,Fortis Healthcare 4,107,450,48150
TXN105890,2025-12-11,Central,OncoShield 10mg,Fortis Healthcare 5,54,450,24300
TXN103592,2025-12-11,North,OncoShield 10mg,Max Super Speciality 3,102,450,45900
TXN100292,2025-12-11,Central,OncoShield 10mg,Max Super Speciality 3,110,450,49500
TXN103209,2025-12-11,South,OncoShield 10mg,Apollo Medical Center 4,137,450,61650
TXN105466,2025-12-11,Central,GlycaCure 50mg,Fortis Healthcare 2,108,250,27000
TXN107226,2025-12-11,Central,OncoShield 10mg,Apollo Medical Center 4,109,450,49050
TXN100612,2025-12-11,South,OncoShield 10mg,Max Super Speciality 3,27,450,12150
TXN104659,2025-12-11,East,OncoShield 10mg,Apollo Medical Center 1,89,450,40050
TXN109551,2025-12-11,Central,GlycaCure 50mg,Fortis Healthcare 5,76,120,9120
TXN100974,2025-12-11,Central,OncoShield 10mg,Fortis Healthcare 4,68,450,30600
TXN107465,2025-12-11,West,OncoShield 10mg,Apollo Medical Center 1,139,450,62550
TXN105694,2025-12-11,East,OncoShield 10mg,Fortis Healthcare 1,98,450,44100
TXN108691,2025-12-11,North,OncoShield 10mg,Max Super Speciality 1,47,450,21150
TXN109680,2025-12-11,East,GlycaCure 50mg,Max Super Speciality 2,17,250,4250
TXN109239,2025-12-11,Central,OncoShield 10mg,Fortis Healthcare 2,27,450,12150
TXN109745,2025-12-11,West,GlycaCure 50mg,Max Super Speciality 2,96,250,24000
TXN106171,2025-12-12,Central,OncoShield 10mg,Apollo Medical Center 4,116,450,52200
TXN109285,2025-12-12,West,OncoShield 10mg,Apollo Medical Center 3,107,450,48150
TXN104096,2025-12-12,East,GlycaCure 50mg,Max Super Speciality 1,128,250,32000
TXN105624,2025-12-12,Central,GlycaCure 50mg,Apollo Medical Center 2,124,120,14880
TXN105816,2025-12-12,North,OncoShield 10mg,Apollo Medical Center 3,86,450,38700
TXN105727,2025-12-12,North,OncoShield 10mg,Fortis Healthcare 5,92,450,41400
TXN101593,2025-12-12,Central,GlycaCure 50mg,Fortis Healthcare 3,77,120,9240
TXN101736,2025-12-12,West,GlycaCure 50mg,Fortis Healthcare 1,40,120,4800
TXN100303,2025-12-12,North,GlycaCure 50mg,Max Super Speciality 5,112,250,28000
TXN103858,2025-12-12,East,OncoShield 10mg,Fortis Healthcare 5,100,450,45000
TXN105729,2025-12-12,East,GlycaCure 50mg,Apollo Medical Center 5,64,250,16000
TXN108433,2025-12-12,Central,GlycaCure 50mg,Apollo Medical Center 2,55,120,6600
TXN103362,2025-12-12,South,OncoShield 10mg,Apollo Medical Center 1,96,450,43200
TXN107427,2025-12-12,East,GlycaCure 50mg,Apollo Medical Center 3,118,250,29500
TXN101973,2025-12-12,Central,OncoShield 10mg,Apollo Medical Center 2,140,450,63000
TXN108958,2025-12-12,West,GlycaCure 50mg,Fortis Healthcare 5,70,120,8400
TXN100832,2025-12-12,West,OncoShield 10mg,Fortis Healthcare 2,85,450,38250
TXN100834,2025-12-12,Central,OncoShield 10mg,Max Super Speciality 5,113,450,50850
TXN104593,2025-12-12,South,OncoShield 10mg,Max Super Speciality 4,31,450,13950
TXN101294,2025-12-12,North,GlycaCure 50mg,Max Super Speciality 3,46,250,11500
TXN104768,2025-12-12,South,GlycaCure 50mg,Apollo Medical Center 4,55,120,6600
TXN106465,2025-12-12,West,GlycaCure 50mg,Fortis Healthcare 1,20,250,5000
TXN105286,2025-12-12,East,GlycaCure 50mg,Fortis Healthcare 3,41,250,10250
TXN103380,2025-12-13,South,OncoShield 10mg,Apollo Medical Center 5,83,450,37350
TXN107575,2025-12-13,West,OncoShield 10mg,Apollo Medical Center 5,92,450,41400
TXN102500,2025-12-13,East,GlycaCure 50mg,Fortis Healthcare 3,120,250,30000
TXN103020,2025-12-13,South,GlycaCure 50mg,Fortis Healthcare 1,98,120,11760
TXN102360,2025-12-13,East,OncoShield 10mg,Max Super Speciality 4,121,450,54450
TXN109236,2025-12-13,South,GlycaCure 50mg,Fortis Healthcare 4,74,120,8880
TXN101087,2025-12-13,East,GlycaCure 50mg,Fortis Healthcare 4,124,120,14880
TXN100417,2025-12-13,East,OncoShield 10mg,Apollo Medical Center 2,34,450,15300
TXN102276,2025-12-13,Central,GlycaCure 50mg,Max Super Speciality 3,146,250,36500
TXN106545,2025-12-13,West,OncoShield 10mg,Apollo Medical Center 5,124,450,55800
TXN108196,2025-12-13,South,OncoShield 10mg,Max Super Speciality 2,149,450,67050
TXN107670,2025-12-13,East,GlycaCure 50mg,Max Super Speciality 1,15,250,3750
TXN100532,2025-12-13,East,OncoShield 10mg,Fortis Healthcare 3,109,450,49050
TXN108983,2025-12-13,North,OncoShield 10mg,Fortis Healthcare 2,149,450,67050
TXN103149,2025-12-13,North,OncoShield 10mg,Apollo Medical Center 5,34,450,15300
TXN105071,2025-12-13,East,OncoShield 10mg,Apollo Medical Center 1,118,450,53100
TXN103427,2025-12-13,East,OncoShield 10mg,Apollo Medical Center 4,139,450,62550
TXN106704,2025-12-13,South,OncoShield 10mg,Apollo Medical Center 5,76,450,34200
TXN109716,2025-12-13,West,OncoShield 10mg,Apollo Medical Center 3,106,450,47700
TXN109599,2025-12-13,North,GlycaCure 50mg,Fortis Healthcare 1,23,250,5750
TXN106119,2025-12-13,East,OncoShield 10mg,Max Super Speciality 5,27,450,12150
TXN107578,2025-12-13,East,OncoShield 10mg,Apollo Medical Center 1,80,450,36000
TXN102888,2025-12-13,Central,OncoShield 10mg,Max Super Speciality 5,129,450,58050
TXN101693,2025-12-13,West,OncoShield 10mg,Fortis Healthcare 1,103,450,46350
TXN102860,2025-12-13,North,OncoShield 10mg,Fortis Healthcare 3,45,450,20250
TXN104507,2025-12-13,East,OncoShield 10mg,Apollo Medical Center 3,29,450,13050
TXN109988,2025-12-13,Central,GlycaCure 50mg,Max Super Speciality 5,29,120,3480
TXN107437,2025-12-13,South,GlycaCure 50mg,Max Super Speciality 4,89,250,22250
TXN108592,2025-12-13,East,OncoShield 10mg,Fortis Healthcare 1,68,450,30600
TXN106224,2025-12-14,South,GlycaCure 50mg,Max Super Speciality 2,10,120,1200
TXN105486,2025-12-14,East,OncoShield 10mg,Apollo Medical Center 1,63,450,28350
TXN107120,2025-12-14,Central,GlycaCure 50mg,Max Super Speciality 5,82,120,9840
TXN105900,2025-12-14,North,OncoShield 10mg,Fortis Healthcare 1,109,450,49050
TXN101291,2025-12-14,West,GlycaCure 50mg,Fortis Healthcare 1,109,120,13080
TXN109658,2025-12-14,North,OncoShield 10mg,Fortis Healthcare 1,123,450,55350
TXN108895,2025-12-14,South,GlycaCure 50mg,Fortis Healthcare 1,71,250,17750
TXN100712,2025-12-14,East,OncoShield 10mg,Max Super Speciality 4,144,450,64800
TXN106649,2025-12-14,West,GlycaCure 50mg,Apollo Medical Center 1,92,250,23000
TXN105352,2025-12-14,West,GlycaCure 50mg,Fortis Healthcare 5,84,120,10080
TXN105417,2025-12-14,Central,GlycaCure 50mg,Max Super Speciality 1,66,250,16500
